,content,like,link,title
134,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEVrzHAdmazp1gcijCvk5sdKyCIsWNjF8hby4auttJj1VtogaPGFFXKSnEWtRbnIBZs7lZznAWq6dnIW5b1VXRoue3s3PFItOg6F0WXmyWOYy0l2vDvVW2jIVWvLTH1ut0bK-0EC2aDoP9QOhBg0SBrpM9AkMfPobvNDiJ9AlBv0cAy3nkgGaRihTT0uSyeRrLEs-9ED9BjvfP9sFH1Y_QFCAGO8quEybFLbWLk8BkBhXhh7qA1FNKpMbPUMs5ADtu0QjG3-jwDjiqw0E3H6HvfVxqyWBu688HKoMoQZAnxYqfHnzB_7YCTCdlGymBVWj7uCWP6KrO--Ce2OcF2cfsJUuA8DjuDP-VW-9dwFDI9JjK_iLSj8u4GnMZ8JTQfhPiPAmdbArvWkB6gAu2iJiAQwwXFUvOhsEfg==&p=4&fvj=0&vjs=3,Data Scientist - Price Point – Start-up company
135,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiZCNVdNUaXRETvfj30DSHqvNbf5vk6yM-NAh7Lqh5NIUmderZsn-sZErzEvR6PuMklsOGBZnkKgwdImVujWTLQOZap_az_ZP9Tiag3uuH7EjoT7TFtjxEEXyN9liAEgcJZrAVyn4DhWqeORZyAlcKVO3FabnfDwBWE3uleYAumyWhfC3XM3_1gCmfvlb5xebPDt4HvVkN9JftAudqj7PTsMKXe3bSosnTjQm1BdiC6t_fvn53RYJugvq4V3TGYxQd0NWYBkcjUtfK3ExWUc_TNgbvKXjhiS3kYN8G8N4jKVqdyZV6DMPD5r6xiRESi0ZfFP3uE8N0xK60-RNbfpuPxcn7Tcy2qKK3f-Zwo5589wS_OCulxrdf61_voqReKh5rkI1a9yz72chRh2iE8LaefKDbBBfhIOBZ5RABYBqKRnNcNNjUWk1cwH5fXKJ2QkjnsTP3oNL0IVvxBDO0d-YKefrcF6hxNeESzWfFarFSWEfHf-gDXeBWKyHjM1OhhQjaOuUg074K0vcftDycFjeR4Q==&p=5&fvj=0&vjs=3,Data Engineer
136,,0.0,https://www.indeed.ca/rc/clk?jk=b6389a94724c0bfc&fccid=fe2d21eef233e94a&vjs=3,Cloud Infrastructure Architect
137,,0.0,https://www.indeed.ca/rc/clk?jk=9387ce34a84021df&fccid=6ed482ed7ed53340&vjs=3,Software Engineer - Core Speech Engine C++ Algorithms
138,,0.0,https://www.indeed.ca/rc/clk?jk=e7f630d8a35940b7&fccid=82e58e9861d48566&vjs=3,Sr. Software Developer - Java
139,,0.0,https://www.indeed.ca/rc/clk?jk=6b00c000560fa2d6&fccid=82e58e9861d48566&vjs=3,Senior Functional Configurator– SAP EWM
140,,0.0,https://www.indeed.ca/rc/clk?jk=45e18b535b9e820d&fccid=be7195d2ebb48351&vjs=3,"Manager, Data Science"
141,,0.0,https://www.indeed.ca/rc/clk?jk=1953a213e300bd81&fccid=b93fdef94e5ed145&vjs=3,"Undergraduate/Graduate Research Assistant, We Count"
142,,0.0,https://www.indeed.ca/rc/clk?jk=6c28f5c688ef7aeb&fccid=e6bd96dbabc108fb&vjs=3,Data Associate
143,,0.0,https://www.indeed.ca/rc/clk?jk=4defc4f49d147b4d&fccid=b93fdef94e5ed145&vjs=3,"Undergraduate/Graduate Research Assistant (Marketing), We Co..."
144,,0.0,https://www.indeed.ca/company/BioPharma-Services-USA-Inc./jobs/Clinical-Research-Recruiter-0418f00bb124086f?fccid=5b9ff33ec43cc2ef&vjs=3,Clinical Research Recruiter
145,,0.0,https://www.indeed.ca/company/Intelense-Inc/jobs/Front-End-Developer-ed98bae2d8de5c22?fccid=fdfba70c0e951899&vjs=3,Front End Developer - REACT
146,,0.0,https://www.indeed.ca/rc/clk?jk=665cd2acde1a1dff&fccid=fe5fae2f1befbc52&vjs=3,Network Engineer
147,,0.0,https://www.indeed.ca/company/MSi-Corp/jobs/SAS-Developer-152d008db34997b7?fccid=183e06e7def5a52c&vjs=3,SAS Developer
148,,0.0,https://www.indeed.ca/rc/clk?jk=50bf231844ee25c6&fccid=7bf173ef47a1bbc1&vjs=3,Calibration Technician
149,,0.0,https://www.indeed.ca/rc/clk?jk=2a69595556e96bf4&fccid=cb94cfaf4856cc5b&vjs=3,"Tech Lead, Science Tools"
150,,0.0,https://www.indeed.ca/rc/clk?jk=dfae1acd5cd5bb76&fccid=ff9722884b0527dc&vjs=3,Database Administrator (Contract)
151,,0.0,https://www.indeed.ca/company/Sentifi-Vietnam/jobs/VP-Engineering-b38fd775f2b3d0fe?fccid=03f1258cb1e099e5&vjs=3,VP Engineering - Vietnam
152,,0.0,https://www.indeed.ca/company/ACRios-Consulting/jobs/Aba-Technician-3640ffbefee95790?fccid=9932b95825ecfdd4&vjs=3,ABA technicians
153,,0.0,https://www.indeed.ca/rc/clk?jk=083ca84755448e23&fccid=b93fdef94e5ed145&vjs=3,"Post-Doctoral Research Fellow, Inclusive Design Research Cen..."
154,,0.0,https://www.indeed.ca/rc/clk?jk=0d730beef155d625&fccid=7136762d065a5ad7&vjs=3,Principal AI Researcher
155,,0.0,https://www.indeed.ca/rc/clk?jk=4f92801d3ff014c6&fccid=67e7d62a7f3782fd&vjs=3,"Professional, Software Engineer"
156,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiEEHAuBmtaoUDc2D0VTLNvol1O2DSz8fpc9Ydop8cViyMdQl4HO6UDssFoHKWzG5ePvmwLGTj3Y5RcILdAQKb7bDK5fzOTGPF4cYPZr_vGHXCjekIcUFJCWy4pd6GYWVouxh7LICFl9BLxNq61f7ZVMVmtqHgo6XWD4q-M43Z2SDMwD7vNw8wYfk82BjAwyCmZdwNaV0q590WA3IIDEWAchusHCFqDM-wsChC7DvkB86E7OCHl0-dRhxw-ijYSqy5uZ0r0G67tbxwLiFw7dP0SmmgjkBJkqmBprDlmGIU_QxDPa6L06bN4y5H6Z2d02dIFEw6lJpAXxmKy9jx4SKqsxqSx6c85MGanCLkCKBLWoPfVpMRWPtSq7x0POrG8RK8MrjxyZ63HavXjMOYcdl3-cKvwdfcE4HxKl3qz4ihG1K09drAczcTiS0cbEsgp48trBV_GbvQkVj6NnrL87LFEGllDVjG0upoxnaYDuFQfExBzgVIngmCqHzbUc81ihhgM0CDt3C-LOLtsjXheqWjEA==&p=0&fvj=0&vjs=3,Cloud Data Engineer
157,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiZCNVdNUaXRETvfj30DSHqvNbf5vk6yM-NAh7Lqh5NIUmderZsn-sZErzEvR6PuMklsOGBZnkKgwdImVujWTLQOZap_az_ZP9Tiag3uuH7EjoT7TFtjxEEUhVZzETrtFsh54p5YbtPwEorICoZU5UwtADTGEHpmXXluSLbCVBIrzPHCu6Cz_gL7FVr6dGFvfRgQhiJ1hQVv_PH6yLwTrsXnDsaDht7e1RXeDJsQGgiZschRP6oRiyddQA9lbsyUXBF5FxYznX2hIUY469Vowiteoz0CXxWxCiCbUUzsqrDoqq1UzxbW9YR8B2UOJeC3QgXZQjJNeQFe0V5hOO7GaEJyyRXNFhMUQIaG7hxFn8vs44s-B4FkDNpNMum5dTfuzXCRGwIY9bhZND0TQZbi7lt14jEN-sLLLgbZgHHayPLQil9zNYJAEBCyEfsue3v_RJQ6OhnjkFkC_p4i8ScXmuWrLh6cA89xUmOHmJ_umR1HJIz6muwlGehbTriGUiWI6up8VCg5G3FOsHm2XfLOLZpQ==&p=1&fvj=0&vjs=3,Data Engineer
158,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C6DSLCf9Xw_ULIlblAOAc89frU1eCeHLm6gXbBBQJJUX6I5BRQURqKa2ysYQPwUVY4F9XnjKKnMVCHVDhq2oXFy9YfkXZLBx5nqlpE31B6eMmJNtK1Z3tVEpxPKlllRDJYxh8WmeYjy7ItcLJ_nhZJbhQtxzZDCw97j75Ev6Y36-pGnQkGIPiQnb--cWHguGYO4v71_HRMk7XgxLYdVsRrMhi5lNl6xE1IU4MJx_Jtsa6cjqfO0_jArzYMUq6z9WP0Z28mhmynjDWtc9PTjp-F3exOVdRsk7uvpLcAaGuEIdA7oU7Fd76D1oajH9tfpDzcISHJybSx2Nrx-EhW-HERROXLHJ2j-4l0x3MkIjCF73_9932ISFX5YTrQhKDo4mszdapMaCqHmIuzV0ZIafKXIlH2jebFcV01ycRDRmMKdjRGhxKS1YPlxUaVlRy1zzs=&p=2&fvj=1&vjs=3,Data Scientist
159,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DwJAmpBVU0HWH4Z_N_8RfDOeMhFKYJiPRpnyg6LLHuPLkNgOo11i9V-bLs0ftKCWa4TLeb9bLmsFo2JjkdouuC257hV7LYNSwbGwfQFn2O2tF1k9H0i5RDHKRhto739PW9iZm9R4Iw9sPE6oygewO2FHMMJ4sG1wuGX2KChGefCJuWX0fD9hijmotlwdUJqEzed8eC210DvSvXMH4E5Kt9dBFkZF8QNPFvcFfxq9uXTduPgJgiIvgB6VLcR-FafdRMbyv-IGSUZkfcXJ5FyCXOMQCgy-ko4eUp9cDLertuSss5LX4_TK5byPW4gm5ioJOhldjnd8JWiAEMP4y1aDC8_cHMygs8B4PoFqdv3OACGc7WWAmET7r_Pht83_QgmdZvwN1alalcS_FnXVg6AyKWGZLX2BR4P3ZhEL40p8_dZVMoWJjIpuvv3eVAhkmsYLx_tzvBOxXsILBZrnnrDacckwHkZWCFp0OepqlgdIt-8Lp2O1iHiWin&p=3&fvj=0&vjs=3,Manager - Data and Analytics
160,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CNcpJbx75BWsvBL9R7x7Y_VD3CTIput4kyPakBFyE1nhmQ6JjQgOug7hhy2hUH7d0gUlN6QiruGrIcw_U3avwJM9xJNc7NjhAKJ1qU1ejH_kV_MsSx4sXCtcWEALDEQALVBVDl0j5BELtDT9C14VHdJZy3LjT_ZxQFA6Lo413xxxwZ0Nww1VzmSIcYensiHIQjJGJ7IuNFx2NyC7MIP7ea0o72j6mWOZpbdq3bI9ombVieKaGPAudi0E9Nj7j-2IdC_EDGRXRkEmaeT8EXVrepHAxPJtlZk1Hd-LIi1pZEwL-u0ERF3YAWESHmHOXmoXTIXK4ih67RrTaL3lQSpKD8cDI8WiNA63A4_nBkbQrg4EtWn3tYO-Sinfk_2KOjR-d_SIAhRCYSaGiMwXvtVhOTabgkn3baajmHFAKbZqvuC8968KSglB271dG7-OBoDtYtc1N9wU60KruaF5ofFWUpeRzvUjq3V-kKRDEvqZC_GHgudcpuUnfDowVgahHkIEk=&p=4&fvj=1&vjs=3,"Summer Camp Instructors - Ableton, Java, AI & Data Science,..."
161,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEZ9LwUINuGeMltpuelBx2J_cfZi4mrCLR1EWh1n-85eL4mpfWbVYb3nejzutqEFbVOEpmyCtYLSDvh7WV5i2gI6YZ02LAn_shfur4b0-o0u3H9aH0TSg63Q-pOpiT95cDvNYtuRuAp09rxelk8sKpi6R5I0KiJ_vP00KRTZIUTYGBkkJ3anQFFZ3KCxAprB-EolX7NQ8GinC1p1TJ-SkcLKx9_iFVMlrZHXqNkdaOC_AlirVSOBob7aJtVKyi8wFoVbDzqSoZ5mOjkA_fT9zymodaTgHaT2nBQlULPzVU_G42iuLLH1uSv1HGtX0Eno0zld1beEXpyVymI0a9De1GjYhVgJZ-q6x-c-kcDTTDt5s2I0EVtgT165omNYTBTgl4X-zqxWcf2a7E-1GhNxNrcyF3NQlPKdgfg==&p=5&fvj=0&vjs=3,Data Scientist - Price Point – Start-up company
162,,0.0,https://www.indeed.ca/rc/clk?jk=5fa80a0d5a86c8a0&fccid=8da401461eae8c93&vjs=3,Software Architect
163,,0.0,https://www.indeed.ca/rc/clk?jk=b50be59ec99dbbc2&fccid=1a21d97824ef741e&vjs=3,Training Consultant
164,,0.0,https://www.indeed.ca/company/Dropisle/jobs/Java-Devop-Engineer-Intern-9e171f5214d80ee2?fccid=7914b8913955cbff&vjs=3,Java/DevOps Engineer — Intern
165,,0.0,https://www.indeed.ca/rc/clk?jk=caab0ff26bb5d219&fccid=9987ae10227eb85e&vjs=3,Systems Developer
166,,0.0,https://www.indeed.ca/rc/clk?jk=db71481910fcf1bd&fccid=69c7d55b78dc7424&vjs=3,Principal Software Engineer
167,,0.0,https://www.indeed.ca/company/ADGA-Group/jobs/System-Analyst-ac9d3fb75116b4e8?fccid=2e72f3a76ce2c83c&vjs=3,System Analyst
168,,0.0,https://www.indeed.ca/rc/clk?jk=f7a0748a8b116ebd&fccid=3afc98ada2a53514&vjs=3,"Interim Director, Quality, Safety and Performance"
169,,0.0,https://www.indeed.ca/company/Canada-Life-Assurance-Company/jobs/Senior-Analytic-Platform-Specialist-fba5e84dd392c133?fccid=1d6ec442ed82ef80&vjs=3,Senior Analytics Platform Specialist
170,,0.0,https://www.indeed.ca/rc/clk?jk=21621b9e0b6c0294&fccid=b920aab5fd60595d&vjs=3,ITV Specialist - Intermediate
171,,0.0,https://www.indeed.ca/rc/clk?jk=acec18f81538b58c&fccid=1096ef5348c4cb1a&vjs=3,System Design Specialist
172,,0.0,https://www.indeed.ca/rc/clk?jk=a973448336196bc6&fccid=1d6ec442ed82ef80&vjs=3,Principal Cloud Engineer
173,,0.0,https://www.indeed.ca/rc/clk?jk=93164a1d016673f5&fccid=3d60cb8236b1300e&vjs=3,Risk Modelling Analyst
174,,0.0,https://www.indeed.ca/rc/clk?jk=fd2e107763639ac5&fccid=17bf781939cc1c3e&vjs=3,Software Developer (12 month contract)
175,,0.0,https://www.indeed.ca/rc/clk?jk=31e956d568477405&fccid=f2087b51205d4920&vjs=3,Business Programs and Solutions Specialist (Lead Full Stack...
176,,0.0,https://www.indeed.ca/rc/clk?jk=5dec225d6c6fde41&fccid=f1582c464db8553b&vjs=3,Senior Acoustic Engineer
177,,0.0,https://www.indeed.ca/company/xF-Technologies-Inc./jobs/Senior-Software-Engineer-81ae7474fb3a2544?fccid=9e00866a6b6b32a8&vjs=3,Senior Software Engineer - Java with AWS exp.
178,,0.0,https://www.indeed.ca/rc/clk?jk=85cd68e3168faf5d&fccid=ae6e110d9fec0378&vjs=3,"Senior Manager, Audience Platform"
179,,0.0,https://www.indeed.ca/rc/clk?jk=988d0d3e4f1ed842&fccid=eba8c4baeda0c0bc&vjs=3,"Manager, Application Services - IT Applications"
180,,0.0,https://www.indeed.ca/rc/clk?jk=bf879923ea610d5f&fccid=f664554ce23232f8&vjs=3,Senior Front-End Developer / UI Guru
181,,0.0,https://www.indeed.ca/rc/clk?jk=1e834fc803d1eec7&fccid=44fd14c53aec5d7e&vjs=3,Data Science Director
182,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiEEHAuBmtaoUDc2D0VTLNvol1O2DSz8fpc9Ydop8cViyMdQl4HO6UDssFoHKWzG5ePvmwLGTj3Y5RcILdAQKb7bDK5fzOTGPF4cYPZr_vGHXCjekIcUFJCaPuYDWd7Rh7V5W1G63kpQeHmOujdLiZoRjPBFTRgno3Aodp_R63A2dh8Zan0E2pYzDGOhxVst7vix1tjDknL5n9PG-CEL5TwnWtOOqwg72x3ht6H92oq_L01zaPfdFsDPpvuIV6SeGQWfi1Y116mPffszlMteJxbfElAqFFlNa0bHz8cucbcWgCVwmK3vCK_ojKyy6eAqeAS3L_zXrwMGzS5MZReL4HM7yi2XY3-10knjPd4sHXscSeqgRTWkFXRffVBoFUBCJ7KhBuvRy0GrC9lF6vVl3o7gYRiOhwXDPp3pz0ynizIKfAe-I8PTdBmgLjoi3Cq88ZVevA1sfj33ktEsR7YkQBksvG1GBULG5sF4PUK--7Vuy5g4DqAByc0HzwNklF32_uSV-aZKS01xGU9rYX6Zsq3Q==&p=0&fvj=0&vjs=3,Cloud Data Engineer
183,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C6DSLCf9Xw_ULIlblAOAc89frU1eCeHLm6gXbBBQJJUX6I5BRQURqKa2ysYQPwUVY4F9XnjKKnMVCHVDhq2oXFy9YfkXZLBx5nqlpE31B6eMmJNtK1Z3tVEpxPKlllRDJYxh8WmeYjy7ItcLJ_nhZJbhQtxzZDCw97j75Ev6Y36-pGnQkGIPiQ6rXtwYPgSE6QeWCjYKtySNuYT_VyPOV9vaJBBFJXjOpXGXazcEtQf51wSUD0oJLXRtmlO33JrDtlbwMK7_BpmBNfFgoWi3bWt0_xnA2URgZ3CyJaAwUe_7coAbva3rSA_eaGerLxX7jCoI8lirv_S9lP8DLTpZ4-Jlra28_4ihUeb-r6qLkqaD7rZkZypYLT5hs87RAz3la9gOlS7nMSlbJA5Bhg-j_1HOkqluVyoUczhMcpDQnAT40iM4Vx9RswynT8JX80Qdo=&p=1&fvj=1&vjs=3,Data Scientist
184,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DwJAmpBVU0HWH4Z_N_8RfDOeMhFKYJiPRpnyg6LLHuPLkNgOo11i9V-bLs0ftKCWa4TLeb9bLmsFo2JjkdouuC257hV7LYNSwbGwfQFn2O2tF1k9H0i5RDHKRhto739PW9iZm9R4Iw9sPE6oygewO2FHMMJ4sG1wuGX2KChGefCJuWX0fD9hijXJnHRIVccoUhcLwDXimFdnBsVe2HToxcakctckbFIxU0soGmLGejHmya5QH3d7rYNHj8Y-8Vu9I1a664iHMx_am93-31K5vqNdMAuY0pQstarTkkSfXPm01INVidGoBvWDD97nNpFVv2Inx0IPiXqyxiVv7U7L_F5FKuDgUUiCJ7epzwp1wSpjz7fT4R_i4fJ1Vy0n_zlnTIqx0KoMBvCiYO9FVYJxGldWfjnKr_0iGScD3ihIMK0cK1EH9XSYaOpHAFO08dyMTwi_6W9IVfrPoyl5vRtKjqStJw9YnPIhpyjgVUSxuNbUwUxrLRAiMs&p=2&fvj=0&vjs=3,Manager - Data and Analytics
185,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CNcpJbx75BWsvBL9R7x7Y_VD3CTIput4kyPakBFyE1nhmQ6JjQgOug7hhy2hUH7d0gUlN6QiruGrIcw_U3avwJM9xJNc7NjhAKJ1qU1ejH_kV_MsSx4sXCtcWEALDEQALVBVDl0j5BELtDT9C14VHdJZy3LjT_ZxQFA6Lo413xxxwZ0Nww1Vzme5H4f0_xIomR-9qEhUW-Ysfym5EZzalhPgeVODqkP8q-1GVB8_h09iAZ3PiEhGyNx4Oc7b6ZtVoAVHFavbkUawr_P46A97NZ4-iQIeB3DdYcyKNVYurq8e-deg53aljvKi4vDQOih8vHlkiTvHXN_iC59ky3cglo0ryJa_9goll9JY_ZIhKhChBvB15B7IoKUxKm_WFMK7M0kLMckQWLedq_oGFwpPQPzRjeFLuTbT17ccB4qGvvDN731zj5wZyy2TSC3MjSsDyJEwubpOG1imozIimidJFi5G1ds-8fgMeusi3fmkZs15UuB4RA6QSixd8LGTPDfVE=&p=3&fvj=1&vjs=3,"Summer Camp Instructors - Ableton, Java, AI & Data Science,..."
186,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwESqFjKkG6v5vHDbio6auCzI6XYHGeLEX46BFiH4SXqAC8cEW7XUP0JXQUtFnZ7Ns-q_34JLKwK5u38Ts4rcg_yriO1SKIaLJph4--sLxq0M2zmXyoJ7kHm3m9PpzcYBm-ALxhzdd0njlRDFjqQ_RQMDQt7DgCVlU3hB2-0cUDZHb17D2lS6ZFENkMI5cOc-9KjOVp6d9bPpDoQLCPvyv2zpUExu30bOVyVmA2Csbrw1Wax2N-Mg1xqXSOIrqOquVQGV8r8pk2_GN4e7u7AnPZIGuzxu8WWBeFquVJCKqGEa5kDK3mxoxSTVlXBUitpQDcoR-nNPO9TPRs-X_0OpwBP_SAGO6kIUv9lWBu9-pe2Ie3BjCSy4k9Nv0lgpXCWk1DX-1N0IxXCrYcohAXf6Le0rq_dkPos4TAA==&p=4&fvj=0&vjs=3,Data Scientist - Price Point – Start-up company
187,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiZCNVdNUaXRETvfj30DSHqvNbf5vk6yM-NAh7Lqh5NIUmderZsn-sZErzEvR6PuMklsOGBZnkKgwdImVujWTLQOZap_az_ZP9Tiag3uuH7EjoT7TFtjxEETU_E5PoPL3FirDndgeyMgCo1JuuF39ktLXQ9bg_z7zGkWEhABLh1ZX0Y2sQnqo3SaXKWg9gyhU4tIIhWnxAAVtm0OFVQk9vaeKIMZwQhY3BH9REwaN_2QxR34wQjQzVWnJlmtFpyQSdcTFDPG0RTfTerThyKI9p0mhGYFlYsXi0eUqQ1XLd3DhAYQSWx8cCSeAmhlQ7JS3eWfIml40pphtBIr-ETQ9I3T79LqYVEOmepJAI6FghjiNS1QR0oZRTYmKCRk0Osq_KcGkP0vQMd420gvOn1KrwN-lBmu86_Oocg2JW2RfVELbRUV9pYj2uuRUbsYGAb_6J3hKMxfc5xQqGiKPs2hUEN0glOtiyoTUEA9ysFa8rmf8omPtTbLQWeoGDQPmkahfSSUFTfs5e6lIOZ37_II2qaA==&p=5&fvj=0&vjs=3,Data Engineer
188,,0.0,https://www.indeed.ca/rc/clk?jk=c16ec5dbccef03f5&fccid=de56d7554bea5214&vjs=3,Entry Level Environmental Data Management
189,,0.0,https://www.indeed.ca/rc/clk?jk=b45ebe2404ac67a7&fccid=d414f1d26cf29ec6&vjs=3,"Advisor, Modelling & Geomatics"
190,,0.0,https://www.indeed.ca/rc/clk?jk=a968b2b13af07734&fccid=68463a22f867589a&vjs=3,Vice President Data & Information Technology
191,,0.0,https://www.indeed.ca/rc/clk?jk=ae9b525bae398039&fccid=92f1ccd9154b0139&vjs=3,Data Analytics Developer
192,,0.0,https://www.indeed.ca/rc/clk?jk=8704608948a1d5f7&fccid=3d73f189e746988f&vjs=3,Creative Developer
193,,0.0,https://www.indeed.ca/rc/clk?jk=cd783841f625b785&fccid=832aa6ee75eceac4&vjs=3,Data Architect II
194,,0.0,https://www.indeed.ca/rc/clk?jk=989e759218c75e3c&fccid=d7c18b5ea9a454df&vjs=3,Machine Learning Developer
195,,0.0,https://www.indeed.ca/rc/clk?jk=e6e9abd84d64da31&fccid=71eb96af97fae7e9&vjs=3,Product Lead - Air
196,,0.0,https://www.indeed.ca/rc/clk?jk=f3c83596964c72d9&fccid=97dd23c84af51bb1&vjs=3,Lab Manager – (18-Months MAT Leave Contract)
197,,0.0,https://www.indeed.ca/rc/clk?jk=45447eed807d2320&fccid=f057e04c37cca134&vjs=3,"Data Architect, Learning MIS & Analytics Team, Global Servic..."
198,,0.0,https://www.indeed.ca/rc/clk?jk=b86710ddd4c7079e&fccid=b4d2996574efff71&vjs=3,Senior Analyst
199,,0.0,https://www.indeed.ca/company/Discovered-Intelligence/jobs/Splunk-Consultant-f998e12d26c030a3?fccid=33e10ee444c65da1&vjs=3,Splunk Consultant
200,,0.0,https://www.indeed.ca/rc/clk?jk=f622556d33851c92&fccid=d4448c192a012f32&vjs=3,Actuarial Associate / Actuary - Corporate Actuarial
201,,0.0,https://www.indeed.ca/rc/clk?jk=6a18e34ecc7f8146&fccid=cb290302a5249d0a&vjs=3,Actuarial Analyst
202,,0.0,https://www.indeed.ca/rc/clk?jk=8694288ef4e4093a&fccid=3b686ba58e79209e&vjs=3,Fullstack Developer
203,,0.0,https://www.indeed.ca/rc/clk?jk=9f10dfa8c710f773&fccid=4f037c93ba202379&vjs=3,Portfolio Research Manager
204,,0.0,https://www.indeed.ca/company/Behaviour-Innovations/jobs/Junior-Facilitator-49ebaa19c2345531?fccid=44a4fff9d3a8136a&vjs=3,Junior Facilitator (Instructor Therapist)
205,,0.0,https://www.indeed.ca/company/PocketHealth/jobs/Senior-Software-Engineer-48205a300f0d33fa?fccid=fb4f0c586f09bd8f&vjs=3,Senior Software Engineer
206,,0.0,https://www.indeed.ca/rc/clk?jk=2f6767ad6d3bee10&fccid=7a1eff1fe8dbc847&vjs=3,Product Owner
207,,0.0,https://www.indeed.ca/company/Marmaq-Consulting-Inc./jobs/Equipment-Validation-Consultant-962ad88b1db2a3e2?fccid=edfb1bbca098f4c0&vjs=3,Equipment Validation Consultant
208,,0.0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AzSn2Srz3juBjm3uZH_ze3C3LrHWmDf4-FYXsVxBdLrIGMqZdXpvXiEEHAuBmtaoUDc2D0VTLNvol1O2DSz8fpc9Ydop8cViyMdQl4HO6UDssFoHKWzG5ePvmwLGTj3Y5RcILdAQKb7bDK5fzOTGPF4cYPZr_vGHXCjekIcUFJCefIkdPK7uo5xA_sbfpuvi8fJAv_TvKAmtG-3ywGftB5pRPYdu2GR_y7gjQlu_5GYTgq-HUvGz1JqsJ9qYhaS6n0LQQcSkn9nLZMPeQfcXmf97uAyDXgdHacky7U3m10Ucc4_u7Fje3b8DoF2zmIeT3qoVEG-agqzMYXTb04eya7RuAo3EKpNzhEYv3B4hDeVGWLbRN03EGz060vhOc42B8mWo6a2s5aHcR_zP2puiF1iXF_6RmnL2DcRKwJgD0iICuxX2wvVIs8dNbmYx5D7OPsHzSGSeilk61V7p3vFR-qgnJbjvxZb6ZcRtkr1cNFJIqHcESeCHeZDrDOYyyezXK49yIessxefV9bFyLde5FHagSowTPyRM4DPx82Oqe6E0ikmr5SjhsthlYFGVHxSifiEhWaG-Mnww==&p=0&fvj=0&vjs=3,Cloud Data Engineer
